EXAM_ID	EXAM_PART_ID	MODEL_ID	LEVEL	TRUTH_RES	TRUTH_PERC	PRED_RES	PRED_PERC
A2ML_221205_10	A2ML_221205_10_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.904347826086957	True	
A2ML_221205_10	A2ML_221205_10_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.904347826086957	True	
A2ML_221205_11	A2ML_221205_11_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.947826086956522	True	
A2ML_221205_11	A2ML_221205_11_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.947826086956522	True	
A2ML_221205_12	A2ML_221205_12_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.949130434782609	True	
A2ML_221205_12	A2ML_221205_12_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.949130434782609	True	
A2ML_221205_13	A2ML_221205_13_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.921739130434783	True	
A2ML_221205_13	A2ML_221205_13_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.921739130434783	True	
A2ML_221205_14	A2ML_221205_14_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.947826086956522	True	
A2ML_221205_14	A2ML_221205_14_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.947826086956522	True	
A2ML_221205_15	A2ML_221205_15_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.991304347826087	True	
A2ML_221205_15	A2ML_221205_15_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.991304347826087	True	
A2ML_221205_16	A2ML_221205_16_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.982608695652174	True	
A2ML_221205_16	A2ML_221205_16_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.982608695652174	True	
A2ML_221205_17	A2ML_221205_17_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.860869565217391	True	
A2ML_221205_17	A2ML_221205_17_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.860869565217391	True	
A2ML_221205_18	A2ML_221205_18_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.91304347826087	True	
A2ML_221205_18	A2ML_221205_18_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.91304347826087	True	
A2ML_230724_19	A2ML_230724_19_01	pass_fail.deepseek-r1-70b.rs=2025	A2	False	0.5071	True	
A2ML_230724_19	A2ML_230724_19_02	pass_fail.deepseek-r1-70b.rs=2025	A2	False	0.5071	True	
A2ML_230724_20	A2ML_230724_20_01	pass_fail.deepseek-r1-70b.rs=2025	A2	False	0.404394736842105	False	
A2ML_230724_20	A2ML_230724_20_02	pass_fail.deepseek-r1-70b.rs=2025	A2	False	0.404394736842105	True	
A2ML_230724_21	A2ML_230724_21_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.808905263157895	True	
A2ML_230724_21	A2ML_230724_21_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.808905263157895	True	
A2ML_230724_22	A2ML_230724_22_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.750663157894737	True	
A2ML_230724_22	A2ML_230724_22_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.750663157894737	True	
A2ML_230724_23	A2ML_230724_23_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.870331578947369	True	
A2ML_230724_23	A2ML_230724_23_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.870331578947369	True	
A2ML_230724_24	A2ML_230724_24_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.717605263157895	True	
A2ML_230724_24	A2ML_230724_24_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.717605263157895	True	
A2ML_230724_25	A2ML_230724_25_01	pass_fail.deepseek-r1-70b.rs=2025	A2	False	0.352752631578947	True	
A2ML_230724_25	A2ML_230724_25_02	pass_fail.deepseek-r1-70b.rs=2025	A2	False	0.352752631578947	True	
A2ML_230724_26	A2ML_230724_26_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.522615789473684	True	
A2ML_230724_26	A2ML_230724_26_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.522615789473684	True	
A2ML_230724_27	A2ML_230724_27_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.718010526315789	True	
A2ML_230724_27	A2ML_230724_27_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.718010526315789	True	
A2ML_230724_28	A2ML_230724_28_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.785631578947368	True	
A2ML_230724_28	A2ML_230724_28_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.785631578947368	True	
A2ML_230724_29	A2ML_230724_29_01	pass_fail.deepseek-r1-70b.rs=2025	A2	False	0.2728	True	
A2ML_230724_29	A2ML_230724_29_02	pass_fail.deepseek-r1-70b.rs=2025	A2	False	0.2728	True	
A2ML_230724_30	A2ML_230724_30_01	pass_fail.deepseek-r1-70b.rs=2025	A2	False	0.487531578947368	True	
A2ML_230724_30	A2ML_230724_30_02	pass_fail.deepseek-r1-70b.rs=2025	A2	False	0.487531578947368	True	
A2ML_230911_31	A2ML_230911_31_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.545715789473684	True	
A2ML_230911_31	A2ML_230911_31_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.545715789473684	True	
A2ML_230911_32	A2ML_230911_32_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.842947368421053	True	
A2ML_230911_32	A2ML_230911_32_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.842947368421053	True	
A2ML_230911_33	A2ML_230911_33_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.806415789473684	False	
A2ML_230911_33	A2ML_230911_33_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.806415789473684	True	
A2ML_230911_34	A2ML_230911_34_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.702147368421053	False	
A2ML_230911_34	A2ML_230911_34_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.702147368421053	True	
A2ML_230911_37	A2ML_230911_37_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.84398947368421	True	
A2ML_230911_37	A2ML_230911_37_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.84398947368421	True	
A2ML_230911_38	A2ML_230911_38_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.767221052631579	True	
A2ML_230911_38	A2ML_230911_38_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.767221052631579	True	
A2ML_230911_39	A2ML_230911_39_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.785631578947368	True	
A2ML_230911_39	A2ML_230911_39_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.785631578947368	True	
A2ML_230911_40	A2ML_230911_40_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.855915789473684	True	
A2ML_230911_40	A2ML_230911_40_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.855915789473684	True	
A2ML_230911_41	A2ML_230911_41_01	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.560131578947368	True	
A2ML_230911_41	A2ML_230911_41_02	pass_fail.deepseek-r1-70b.rs=2025	A2	True	0.560131578947368	True	
A2ML_230911_42	A2ML_230911_42_01	pass_fail.deepseek-r1-70b.rs=2025	A2	False	0.310431578947368	True	
A2ML_230911_42	A2ML_230911_42_02	pass_fail.deepseek-r1-70b.rs=2025	A2	False	0.310431578947368	True	
A2ML_220919_03	A2ML_220919_03_01	pass_fail.llama3.rs=42	A2	True	0.965217391304348	True	
A2ML_220919_03	A2ML_220919_03_02	pass_fail.llama3.rs=42	A2	True	0.965217391304348	True	
A2ML_221205_01	A2ML_221205_01_01	pass_fail.llama3.rs=42	A2	True	0.965217391304348	True	
A2ML_221205_01	A2ML_221205_01_02	pass_fail.llama3.rs=42	A2	True	0.965217391304348	True	
A2ML_221205_02	A2ML_221205_02_01	pass_fail.llama3.rs=42	A2	True	0.904347826086957	True	
A2ML_221205_02	A2ML_221205_02_02	pass_fail.llama3.rs=42	A2	True	0.904347826086957	True	
A2ML_221205_03	A2ML_221205_03_01	pass_fail.llama3.rs=42	A2	True	0.869565217391304	True	
A2ML_221205_03	A2ML_221205_03_02	pass_fail.llama3.rs=42	A2	True	0.869565217391304	True	
A2ML_221205_04	A2ML_221205_04_01	pass_fail.llama3.rs=42	A2	True	0.895652173913044	False	
A2ML_221205_04	A2ML_221205_04_02	pass_fail.llama3.rs=42	A2	True	0.895652173913044	True	
A2ML_221205_05	A2ML_221205_05_01	pass_fail.llama3.rs=42	A2	True	0.939130434782609	True	
A2ML_221205_05	A2ML_221205_05_02	pass_fail.llama3.rs=42	A2	True	0.939130434782609	True	
A2ML_221205_06	A2ML_221205_06_01	pass_fail.llama3.rs=42	A2	True	0.652173913043478	True	
A2ML_221205_06	A2ML_221205_06_02	pass_fail.llama3.rs=42	A2	True	0.652173913043478	True	
A2ML_221205_07	A2ML_221205_07_01	pass_fail.llama3.rs=42	A2	True	0.973913043478261	True	
A2ML_221205_07	A2ML_221205_07_02	pass_fail.llama3.rs=42	A2	True	0.973913043478261	True	
A2ML_221205_08	A2ML_221205_08_01	pass_fail.llama3.rs=42	A2	True	0.91304347826087	True	
A2ML_221205_08	A2ML_221205_08_02	pass_fail.llama3.rs=42	A2	True	0.91304347826087	True	
A2ML_221205_09	A2ML_221205_09_01	pass_fail.llama3.rs=42	A2	False	0.1	True	
A2ML_221205_09	A2ML_221205_09_02	pass_fail.llama3.rs=42	A2	False	0.1	True	
A2ML_221205_10	A2ML_221205_10_01	pass_fail.llama3.rs=42	A2	True	0.904347826086957	True	
A2ML_221205_10	A2ML_221205_10_02	pass_fail.llama3.rs=42	A2	True	0.904347826086957	True	
A2ML_221205_11	A2ML_221205_11_01	pass_fail.llama3.rs=42	A2	True	0.947826086956522	True	
A2ML_221205_11	A2ML_221205_11_02	pass_fail.llama3.rs=42	A2	True	0.947826086956522	True	
A2ML_221205_12	A2ML_221205_12_01	pass_fail.llama3.rs=42	A2	True	0.949130434782609	False	
A2ML_221205_12	A2ML_221205_12_02	pass_fail.llama3.rs=42	A2	True	0.949130434782609	True	
A2ML_221205_13	A2ML_221205_13_01	pass_fail.llama3.rs=42	A2	True	0.921739130434783	True	
A2ML_221205_13	A2ML_221205_13_02	pass_fail.llama3.rs=42	A2	True	0.921739130434783	True	
A2ML_221205_14	A2ML_221205_14_01	pass_fail.llama3.rs=42	A2	True	0.947826086956522	True	
A2ML_221205_14	A2ML_221205_14_02	pass_fail.llama3.rs=42	A2	True	0.947826086956522	True	
A2ML_221205_15	A2ML_221205_15_01	pass_fail.llama3.rs=42	A2	True	0.991304347826087	True	
A2ML_221205_15	A2ML_221205_15_02	pass_fail.llama3.rs=42	A2	True	0.991304347826087	True	
A2ML_221205_16	A2ML_221205_16_01	pass_fail.llama3.rs=42	A2	True	0.982608695652174	True	
A2ML_221205_16	A2ML_221205_16_02	pass_fail.llama3.rs=42	A2	True	0.982608695652174	True	
A2ML_221205_17	A2ML_221205_17_01	pass_fail.llama3.rs=42	A2	True	0.860869565217391	True	
A2ML_221205_17	A2ML_221205_17_02	pass_fail.llama3.rs=42	A2	True	0.860869565217391	True	
A2ML_221205_18	A2ML_221205_18_01	pass_fail.llama3.rs=42	A2	True	0.91304347826087	True	
A2ML_221205_18	A2ML_221205_18_02	pass_fail.llama3.rs=42	A2	True	0.91304347826087	True	
A2ML_230724_19	A2ML_230724_19_01	pass_fail.llama3.rs=42	A2	False	0.5071	False	
A2ML_230724_19	A2ML_230724_19_02	pass_fail.llama3.rs=42	A2	False	0.5071	True	
A2ML_230724_20	A2ML_230724_20_01	pass_fail.llama3.rs=42	A2	False	0.404394736842105	False	
A2ML_230724_20	A2ML_230724_20_02	pass_fail.llama3.rs=42	A2	False	0.404394736842105	False	
A2ML_230724_21	A2ML_230724_21_01	pass_fail.llama3.rs=42	A2	True	0.808905263157895	False	
A2ML_230724_21	A2ML_230724_21_02	pass_fail.llama3.rs=42	A2	True	0.808905263157895	True	
A2ML_230724_22	A2ML_230724_22_01	pass_fail.llama3.rs=42	A2	True	0.750663157894737	False	
A2ML_230724_22	A2ML_230724_22_02	pass_fail.llama3.rs=42	A2	True	0.750663157894737	True	
A2ML_230724_23	A2ML_230724_23_01	pass_fail.llama3.rs=42	A2	True	0.870331578947369	True	
A2ML_230724_23	A2ML_230724_23_02	pass_fail.llama3.rs=42	A2	True	0.870331578947369	True	
A2ML_230724_24	A2ML_230724_24_01	pass_fail.llama3.rs=42	A2	True	0.717605263157895	False	
A2ML_230724_24	A2ML_230724_24_02	pass_fail.llama3.rs=42	A2	True	0.717605263157895	True	
A2ML_230724_25	A2ML_230724_25_01	pass_fail.llama3.rs=42	A2	False	0.352752631578947	True	
A2ML_230724_25	A2ML_230724_25_02	pass_fail.llama3.rs=42	A2	False	0.352752631578947	False	
A2ML_230724_26	A2ML_230724_26_01	pass_fail.llama3.rs=42	A2	True	0.522615789473684	False	
A2ML_230724_26	A2ML_230724_26_02	pass_fail.llama3.rs=42	A2	True	0.522615789473684	False	
A2ML_230724_27	A2ML_230724_27_01	pass_fail.llama3.rs=42	A2	True	0.718010526315789	True	
A2ML_230724_27	A2ML_230724_27_02	pass_fail.llama3.rs=42	A2	True	0.718010526315789	True	
A2ML_230724_28	A2ML_230724_28_01	pass_fail.llama3.rs=42	A2	True	0.785631578947368	True	
A2ML_230724_28	A2ML_230724_28_02	pass_fail.llama3.rs=42	A2	True	0.785631578947368	True	
A2ML_230724_29	A2ML_230724_29_01	pass_fail.llama3.rs=42	A2	False	0.2728	False	
A2ML_230724_29	A2ML_230724_29_02	pass_fail.llama3.rs=42	A2	False	0.2728	False	
A2ML_230724_30	A2ML_230724_30_01	pass_fail.llama3.rs=42	A2	False	0.487531578947368	True	
A2ML_230724_30	A2ML_230724_30_02	pass_fail.llama3.rs=42	A2	False	0.487531578947368	False	
A2ML_230911_31	A2ML_230911_31_01	pass_fail.llama3.rs=42	A2	True	0.545715789473684	True	
A2ML_230911_31	A2ML_230911_31_02	pass_fail.llama3.rs=42	A2	True	0.545715789473684	False	
A2ML_230911_32	A2ML_230911_32_01	pass_fail.llama3.rs=42	A2	True	0.842947368421053	False	
A2ML_230911_32	A2ML_230911_32_02	pass_fail.llama3.rs=42	A2	True	0.842947368421053	True	
A2ML_230911_33	A2ML_230911_33_01	pass_fail.llama3.rs=42	A2	True	0.806415789473684	False	
A2ML_230911_33	A2ML_230911_33_02	pass_fail.llama3.rs=42	A2	True	0.806415789473684	True	
A2ML_230911_34	A2ML_230911_34_01	pass_fail.llama3.rs=42	A2	True	0.702147368421053	True	
A2ML_230911_34	A2ML_230911_34_02	pass_fail.llama3.rs=42	A2	True	0.702147368421053	True	
A2ML_230911_37	A2ML_230911_37_01	pass_fail.llama3.rs=42	A2	True	0.84398947368421	True	
A2ML_230911_37	A2ML_230911_37_02	pass_fail.llama3.rs=42	A2	True	0.84398947368421	True	
A2ML_230911_38	A2ML_230911_38_01	pass_fail.llama3.rs=42	A2	True	0.767221052631579	True	
A2ML_230911_38	A2ML_230911_38_02	pass_fail.llama3.rs=42	A2	True	0.767221052631579	True	
A2ML_230911_39	A2ML_230911_39_01	pass_fail.llama3.rs=42	A2	True	0.785631578947368	True	
A2ML_230911_39	A2ML_230911_39_02	pass_fail.llama3.rs=42	A2	True	0.785631578947368	True	
A2ML_230911_40	A2ML_230911_40_01	pass_fail.llama3.rs=42	A2	True	0.855915789473684	False	
A2ML_230911_40	A2ML_230911_40_02	pass_fail.llama3.rs=42	A2	True	0.855915789473684	True	
A2ML_230911_41	A2ML_230911_41_01	pass_fail.llama3.rs=42	A2	True	0.560131578947368	False	
A2ML_230911_41	A2ML_230911_41_02	pass_fail.llama3.rs=42	A2	True	0.560131578947368	False	
A2ML_230911_42	A2ML_230911_42_01	pass_fail.llama3.rs=42	A2	False	0.310431578947368	False	
A2ML_230911_42	A2ML_230911_42_02	pass_fail.llama3.rs=42	A2	False	0.310431578947368	True	
A2ML_220919_03	A2ML_220919_03_01	pass_fail.llama3.rs=1986	A2	True	0.965217391304348	True	
A2ML_220919_03	A2ML_220919_03_02	pass_fail.llama3.rs=1986	A2	True	0.965217391304348	False	
A2ML_221205_01	A2ML_221205_01_01	pass_fail.llama3.rs=1986	A2	True	0.965217391304348	True	
A2ML_221205_01	A2ML_221205_01_02	pass_fail.llama3.rs=1986	A2	True	0.965217391304348	False	
A2ML_221205_02	A2ML_221205_02_01	pass_fail.llama3.rs=1986	A2	True	0.904347826086957	True	
A2ML_221205_02	A2ML_221205_02_02	pass_fail.llama3.rs=1986	A2	True	0.904347826086957	False	
A2ML_221205_03	A2ML_221205_03_01	pass_fail.llama3.rs=1986	A2	True	0.869565217391304	True	
A2ML_221205_03	A2ML_221205_03_02	pass_fail.llama3.rs=1986	A2	True	0.869565217391304	False	
A2ML_221205_04	A2ML_221205_04_01	pass_fail.llama3.rs=1986	A2	True	0.895652173913044	True	
A2ML_221205_04	A2ML_221205_04_02	pass_fail.llama3.rs=1986	A2	True	0.895652173913044	True	
A2ML_221205_05	A2ML_221205_05_01	pass_fail.llama3.rs=1986	A2	True	0.939130434782609	False	
A2ML_221205_05	A2ML_221205_05_02	pass_fail.llama3.rs=1986	A2	True	0.939130434782609	True	
A2ML_221205_06	A2ML_221205_06_01	pass_fail.llama3.rs=1986	A2	True	0.652173913043478	True	
A2ML_221205_06	A2ML_221205_06_02	pass_fail.llama3.rs=1986	A2	True	0.652173913043478	True	
A2ML_221205_07	A2ML_221205_07_01	pass_fail.llama3.rs=1986	A2	True	0.973913043478261	True	
A2ML_221205_07	A2ML_221205_07_02	pass_fail.llama3.rs=1986	A2	True	0.973913043478261	True	
A2ML_221205_08	A2ML_221205_08_01	pass_fail.llama3.rs=1986	A2	True	0.91304347826087	True	
A2ML_221205_08	A2ML_221205_08_02	pass_fail.llama3.rs=1986	A2	True	0.91304347826087	False	
A2ML_221205_09	A2ML_221205_09_01	pass_fail.llama3.rs=1986	A2	False	0.1	True	
A2ML_221205_09	A2ML_221205_09_02	pass_fail.llama3.rs=1986	A2	False	0.1	False	
A2ML_221205_10	A2ML_221205_10_01	pass_fail.llama3.rs=1986	A2	True	0.904347826086957	True	
A2ML_221205_10	A2ML_221205_10_02	pass_fail.llama3.rs=1986	A2	True	0.904347826086957	False	
A2ML_221205_11	A2ML_221205_11_01	pass_fail.llama3.rs=1986	A2	True	0.947826086956522	True	
A2ML_221205_11	A2ML_221205_11_02	pass_fail.llama3.rs=1986	A2	True	0.947826086956522	False	
A2ML_221205_12	A2ML_221205_12_01	pass_fail.llama3.rs=1986	A2	True	0.949130434782609	True	
A2ML_221205_12	A2ML_221205_12_02	pass_fail.llama3.rs=1986	A2	True	0.949130434782609	True	
A2ML_221205_13	A2ML_221205_13_01	pass_fail.llama3.rs=1986	A2	True	0.921739130434783	True	
A2ML_221205_13	A2ML_221205_13_02	pass_fail.llama3.rs=1986	A2	True	0.921739130434783	True	
A2ML_221205_14	A2ML_221205_14_01	pass_fail.llama3.rs=1986	A2	True	0.947826086956522	False	
A2ML_221205_14	A2ML_221205_14_02	pass_fail.llama3.rs=1986	A2	True	0.947826086956522	False	
A2ML_221205_15	A2ML_221205_15_01	pass_fail.llama3.rs=1986	A2	True	0.991304347826087	True	
A2ML_221205_15	A2ML_221205_15_02	pass_fail.llama3.rs=1986	A2	True	0.991304347826087	False	
A2ML_221205_16	A2ML_221205_16_01	pass_fail.llama3.rs=1986	A2	True	0.982608695652174	False	
A2ML_221205_16	A2ML_221205_16_02	pass_fail.llama3.rs=1986	A2	True	0.982608695652174	False	
A2ML_221205_17	A2ML_221205_17_01	pass_fail.llama3.rs=1986	A2	True	0.860869565217391	True	
A2ML_221205_17	A2ML_221205_17_02	pass_fail.llama3.rs=1986	A2	True	0.860869565217391	True	
A2ML_221205_18	A2ML_221205_18_01	pass_fail.llama3.rs=1986	A2	True	0.91304347826087	True	
A2ML_221205_18	A2ML_221205_18_02	pass_fail.llama3.rs=1986	A2	True	0.91304347826087	True	
A2ML_230724_19	A2ML_230724_19_01	pass_fail.llama3.rs=1986	A2	False	0.5071	False	
A2ML_230724_19	A2ML_230724_19_02	pass_fail.llama3.rs=1986	A2	False	0.5071	True	
A2ML_230724_20	A2ML_230724_20_01	pass_fail.llama3.rs=1986	A2	False	0.404394736842105	False	
A2ML_230724_20	A2ML_230724_20_02	pass_fail.llama3.rs=1986	A2	False	0.404394736842105	False	
A2ML_230724_21	A2ML_230724_21_01	pass_fail.llama3.rs=1986	A2	True	0.808905263157895	False	
A2ML_230724_21	A2ML_230724_21_02	pass_fail.llama3.rs=1986	A2	True	0.808905263157895	True	
A2ML_230724_22	A2ML_230724_22_01	pass_fail.llama3.rs=1986	A2	True	0.750663157894737	False	
A2ML_230724_22	A2ML_230724_22_02	pass_fail.llama3.rs=1986	A2	True	0.750663157894737	True	
A2ML_230724_23	A2ML_230724_23_01	pass_fail.llama3.rs=1986	A2	True	0.870331578947369	True	
A2ML_230724_23	A2ML_230724_23_02	pass_fail.llama3.rs=1986	A2	True	0.870331578947369	False	
A2ML_230724_24	A2ML_230724_24_01	pass_fail.llama3.rs=1986	A2	True	0.717605263157895	True	
A2ML_230724_24	A2ML_230724_24_02	pass_fail.llama3.rs=1986	A2	True	0.717605263157895	True	
A2ML_230724_25	A2ML_230724_25_01	pass_fail.llama3.rs=1986	A2	False	0.352752631578947	True	
A2ML_230724_25	A2ML_230724_25_02	pass_fail.llama3.rs=1986	A2	False	0.352752631578947	False	
A2ML_230724_26	A2ML_230724_26_01	pass_fail.llama3.rs=1986	A2	True	0.522615789473684	False	
A2ML_230724_26	A2ML_230724_26_02	pass_fail.llama3.rs=1986	A2	True	0.522615789473684	True	
A2ML_230724_27	A2ML_230724_27_01	pass_fail.llama3.rs=1986	A2	True	0.718010526315789	True	
A2ML_230724_27	A2ML_230724_27_02	pass_fail.llama3.rs=1986	A2	True	0.718010526315789	True	
A2ML_230724_28	A2ML_230724_28_01	pass_fail.llama3.rs=1986	A2	True	0.785631578947368	True	
A2ML_230724_28	A2ML_230724_28_02	pass_fail.llama3.rs=1986	A2	True	0.785631578947368	True	
A2ML_230724_29	A2ML_230724_29_01	pass_fail.llama3.rs=1986	A2	False	0.2728	True	
A2ML_230724_29	A2ML_230724_29_02	pass_fail.llama3.rs=1986	A2	False	0.2728	False	
A2ML_230724_30	A2ML_230724_30_01	pass_fail.llama3.rs=1986	A2	False	0.487531578947368	True	
A2ML_230724_30	A2ML_230724_30_02	pass_fail.llama3.rs=1986	A2	False	0.487531578947368	False	
A2ML_230911_31	A2ML_230911_31_01	pass_fail.llama3.rs=1986	A2	True	0.545715789473684	True	
A2ML_230911_31	A2ML_230911_31_02	pass_fail.llama3.rs=1986	A2	True	0.545715789473684	True	
A2ML_230911_32	A2ML_230911_32_01	pass_fail.llama3.rs=1986	A2	True	0.842947368421053	True	
A2ML_230911_32	A2ML_230911_32_02	pass_fail.llama3.rs=1986	A2	True	0.842947368421053	False	
A2ML_230911_33	A2ML_230911_33_01	pass_fail.llama3.rs=1986	A2	True	0.806415789473684	True	
A2ML_230911_33	A2ML_230911_33_02	pass_fail.llama3.rs=1986	A2	True	0.806415789473684	True	
A2ML_230911_34	A2ML_230911_34_01	pass_fail.llama3.rs=1986	A2	True	0.702147368421053	True	
A2ML_230911_34	A2ML_230911_34_02	pass_fail.llama3.rs=1986	A2	True	0.702147368421053	True	
A2ML_230911_37	A2ML_230911_37_01	pass_fail.llama3.rs=1986	A2	True	0.84398947368421	False	
A2ML_230911_37	A2ML_230911_37_02	pass_fail.llama3.rs=1986	A2	True	0.84398947368421	True	
A2ML_230911_38	A2ML_230911_38_01	pass_fail.llama3.rs=1986	A2	True	0.767221052631579	True	
A2ML_230911_38	A2ML_230911_38_02	pass_fail.llama3.rs=1986	A2	True	0.767221052631579	True	
A2ML_230911_39	A2ML_230911_39_01	pass_fail.llama3.rs=1986	A2	True	0.785631578947368	True	
A2ML_230911_39	A2ML_230911_39_02	pass_fail.llama3.rs=1986	A2	True	0.785631578947368	True	
A2ML_230911_40	A2ML_230911_40_01	pass_fail.llama3.rs=1986	A2	True	0.855915789473684	False	
A2ML_230911_40	A2ML_230911_40_02	pass_fail.llama3.rs=1986	A2	True	0.855915789473684	True	
A2ML_230911_41	A2ML_230911_41_01	pass_fail.llama3.rs=1986	A2	True	0.560131578947368	True	
A2ML_230911_41	A2ML_230911_41_02	pass_fail.llama3.rs=1986	A2	True	0.560131578947368	False	
A2ML_230911_42	A2ML_230911_42_01	pass_fail.llama3.rs=1986	A2	False	0.310431578947368	True	
A2ML_230911_42	A2ML_230911_42_02	pass_fail.llama3.rs=1986	A2	False	0.310431578947368	False	
A2ML_220919_03	A2ML_220919_03_01	pass_fail.llama3.rs=2025	A2	True	0.965217391304348	True	
A2ML_220919_03	A2ML_220919_03_02	pass_fail.llama3.rs=2025	A2	True	0.965217391304348	True	
A2ML_221205_01	A2ML_221205_01_01	pass_fail.llama3.rs=2025	A2	True	0.965217391304348	True	
A2ML_221205_01	A2ML_221205_01_02	pass_fail.llama3.rs=2025	A2	True	0.965217391304348	True	
A2ML_221205_02	A2ML_221205_02_01	pass_fail.llama3.rs=2025	A2	True	0.904347826086957	True	
A2ML_221205_02	A2ML_221205_02_02	pass_fail.llama3.rs=2025	A2	True	0.904347826086957	True	
A2ML_221205_03	A2ML_221205_03_01	pass_fail.llama3.rs=2025	A2	True	0.869565217391304	True	
A2ML_221205_03	A2ML_221205_03_02	pass_fail.llama3.rs=2025	A2	True	0.869565217391304	True	
A2ML_221205_04	A2ML_221205_04_01	pass_fail.llama3.rs=2025	A2	True	0.895652173913044	True	
A2ML_221205_04	A2ML_221205_04_02	pass_fail.llama3.rs=2025	A2	True	0.895652173913044	True	
A2ML_221205_05	A2ML_221205_05_01	pass_fail.llama3.rs=2025	A2	True	0.939130434782609	True	
A2ML_221205_05	A2ML_221205_05_02	pass_fail.llama3.rs=2025	A2	True	0.939130434782609	True	
A2ML_221205_06	A2ML_221205_06_01	pass_fail.llama3.rs=2025	A2	True	0.652173913043478	True	
A2ML_221205_06	A2ML_221205_06_02	pass_fail.llama3.rs=2025	A2	True	0.652173913043478	True	
A2ML_221205_07	A2ML_221205_07_01	pass_fail.llama3.rs=2025	A2	True	0.973913043478261	True	
A2ML_221205_07	A2ML_221205_07_02	pass_fail.llama3.rs=2025	A2	True	0.973913043478261	True	
A2ML_221205_08	A2ML_221205_08_01	pass_fail.llama3.rs=2025	A2	True	0.91304347826087	True	
A2ML_221205_08	A2ML_221205_08_02	pass_fail.llama3.rs=2025	A2	True	0.91304347826087	True	
A2ML_221205_09	A2ML_221205_09_01	pass_fail.llama3.rs=2025	A2	False	0.1	True	
A2ML_221205_09	A2ML_221205_09_02	pass_fail.llama3.rs=2025	A2	False	0.1	True	
A2ML_221205_10	A2ML_221205_10_01	pass_fail.llama3.rs=2025	A2	True	0.904347826086957	True	
A2ML_221205_10	A2ML_221205_10_02	pass_fail.llama3.rs=2025	A2	True	0.904347826086957	True	
A2ML_221205_11	A2ML_221205_11_01	pass_fail.llama3.rs=2025	A2	True	0.947826086956522	True	
A2ML_221205_11	A2ML_221205_11_02	pass_fail.llama3.rs=2025	A2	True	0.947826086956522	True	
A2ML_221205_12	A2ML_221205_12_01	pass_fail.llama3.rs=2025	A2	True	0.949130434782609	True	
A2ML_221205_12	A2ML_221205_12_02	pass_fail.llama3.rs=2025	A2	True	0.949130434782609	True	
